NACA68112
1.00005	0.00321
0.99980	0.00326
0.99905	0.00340
0.99780	0.00363
0.99606	0.00395
0.99381	0.00436
0.99107	0.00486
0.98784	0.00545
0.98412	0.00613
0.97992	0.00689
0.97524	0.00774
0.97008	0.00866
0.96445	0.00967
0.95835	0.01075
0.95180	0.01191
0.94479	0.01313
0.93734	0.01443
0.92945	0.01579
0.92112	0.01721
0.91238	0.01870
0.90322	0.02023
0.89366	0.02182
0.88370	0.02346
0.87335	0.02514
0.86263	0.02686
0.85154	0.02862
0.84010	0.03041
0.82832	0.03223
0.81620	0.03407
0.80376	0.03593
0.79102	0.03781
0.77798	0.03969
0.76465	0.04158
0.75106	0.04348
0.73721	0.04537
0.72312	0.04725
0.70880	0.04912
0.69426	0.05096
0.67952	0.05279
0.66460	0.05459
0.64950	0.05635
0.63425	0.05807
0.61886	0.05975
0.60334	0.06138
0.58771	0.06296
0.57198	0.06447
0.55617	0.06592
0.54030	0.06730
0.52438	0.06860
0.50843	0.06982
0.49246	0.07095
0.47649	0.07200
0.46054	0.07294
0.44462	0.07379
0.42875	0.07454
0.41294	0.07517
0.39722	0.07570
0.38160	0.07610
0.36609	0.07639
0.35071	0.07656
0.33548	0.07660
0.32041	0.07652
0.30552	0.07631
0.29083	0.07597
0.27635	0.07550
0.26209	0.07489
0.24808	0.07416
0.23432	0.07330
0.22084	0.07231
0.20764	0.07120
0.19474	0.06996
0.18216	0.06859
0.16990	0.06711
0.15799	0.06551
0.14643	0.06380
0.13524	0.06198
0.12443	0.06006
0.11400	0.05804
0.10398	0.05592
0.09437	0.05372
0.08518	0.05144
0.07642	0.04908
0.06810	0.04665
0.06023	0.04415
0.05281	0.04160
0.04586	0.03900
0.03938	0.03634
0.03338	0.03365
0.02786	0.03093
0.02282	0.02817
0.01828	0.02539
0.01423	0.02260
0.01069	0.01978
0.00764	0.01696
0.00510	0.01413
0.00306	0.01130
0.00154	0.00847
0.00052	0.00564
0.00000	0.00282
0.00000	0.00000
0.00050	-0.00277
0.00150	-0.00547
0.00299	-0.00807
0.00498	-0.01060
0.00746	-0.01303
0.01043	-0.01538
0.01388	-0.01765
0.01782	-0.01983
0.02223	-0.02191
0.02710	-0.02391
0.03245	-0.02582
0.03825	-0.02764
0.04451	-0.02936
0.05121	-0.03100
0.05835	-0.03254
0.06592	-0.03399
0.07392	-0.03534
0.08233	-0.03660
0.09115	-0.03777
0.10036	-0.03884
0.10997	-0.03981
0.11995	-0.04070
0.13031	-0.04149
0.14103	-0.04219
0.15209	-0.04280
0.16350	-0.04332
0.17523	-0.04375
0.18729	-0.04410
0.19965	-0.04436
0.21230	-0.04454
0.22524	-0.04464
0.23845	-0.04466
0.25192	-0.04460
0.26564	-0.04447
0.27958	-0.04427
0.29375	-0.04401
0.30813	-0.04368
0.32270	-0.04329
0.33745	-0.04284
0.35237	-0.04234
0.36744	-0.04179
0.38264	-0.04118
0.39797	-0.04054
0.41341	-0.03985
0.42894	-0.03913
0.44454	-0.03837
0.46021	-0.03758
0.47593	-0.03676
0.49168	-0.03591
0.50744	-0.03504
0.52320	-0.03415
0.53895	-0.03324
0.55467	-0.03232
0.57034	-0.03138
0.58594	-0.03043
0.60147	-0.02947
0.61690	-0.02850
0.63222	-0.02753
0.64742	-0.02655
0.66247	-0.02557
0.67736	-0.02459
0.69208	-0.02360
0.70662	-0.02262
0.72095	-0.02164
0.73506	-0.02066
0.74894	-0.01969
0.76257	-0.01873
0.77594	-0.01777
0.78904	-0.01682
0.80185	-0.01588
0.81435	-0.01494
0.82655	-0.01403
0.83841	-0.01312
0.84993	-0.01223
0.86111	-0.01135
0.87191	-0.01049
0.88235	-0.00965
0.89240	-0.00884
0.90205	-0.00804
0.91130	-0.00727
0.92013	-0.00652
0.92854	-0.00580
0.93651	-0.00511
0.94404	-0.00445
0.95113	-0.00382
0.95776	-0.00323
0.96392	-0.00267
0.96961	-0.00215
0.97483	-0.00167
0.97957	-0.00124
0.98382	-0.00084
0.98759	-0.00048
0.99086	-0.00018
0.99363	0.00009
0.99590	0.00030
0.99767	0.00047
0.99893	0.00060
0.99969	0.00067
0.99995	0.00069
